#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T381/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 381|*|
#SANRT381|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20230828060000 3948.21
20230828120000 3948.20
20230828180000 3948.28
20230829000000 3948.28
20230829060000 3948.26
20230829120000 3948.26
20230829180000 3948.37
20230830000000 3948.27
20230830060000 3948.27
20230830120000 3948.24
20230830180000 3948.38
20230831000000 3948.32
20230831060000 3948.35
20230831120000 3948.35
20230831180000 3948.44
20230901000000 3948.38
20230901060000 3948.38
20230901120000 3948.37
20230901180000 3948.35
20230902000000 3948.29
20230902060000 3948.28
20230902120000 3948.21
20230902180000 3948.29
20230903000000 3948.21
20230903060000 3948.23
20230903120000 3948.30
20230903180000 3948.36
20230904000000 3948.23
20230904060000 3948.25
20230904120000 3948.23
20230904180000 3948.33
20230905000000 3948.26
20230905060000 3948.25
20230905120000 3948.26
20230905180000 3948.28
20230906000000 3948.25
20230906060000 3948.22
20230906120000 3948.23
20230906180000 3948.30
20230907000000 3948.21
20230907060000 3948.20
20230907120000 3948.22
20230907180000 3948.25
20230908000000 3948.19
20230908060000 3948.13
20230908120000 3948.13
20230908180000 3948.20
20230909000000 3948.12
20230909060000 3948.11
20230909120000 3948.08
20230909180000 3948.17
20230910000000 3948.14
20230910060000 3948.11
20230910120000 3948.10
20230910180000 3948.19
20230911000000 3948.13
20230911060000 3948.15
20230911120000 3948.18
20230911180000 3948.26
20230912000000 3948.17
20230912060000 3948.19
20230912120000 3948.18
20230912180000 3948.21
20230913000000 3948.13
20230913060000 3948.15
20230913120000 3948.10
20230913180000 3948.20
20230914000000 3948.04
20230914060000 3948.04
20230914120000 3948.02
20230914180000 3948.08
20230915000000 3948.00
20230915060000 3947.99
20230915120000 3947.95
20230915180000 3948.05
20230916000000 3947.95
20230916060000 3947.98
20230916120000 3947.93
20230916180000 3948.01
20230917000000 3947.94
20230917060000 3947.95
20230917120000 3947.94
20230917180000 3948.00
20230918000000 3947.95
20230918060000 3947.98
20230918120000 3947.94
20230918180000 3948.02
20230919000000 3947.91
20230919060000 3947.90
20230919120000 3947.92
20230919180000 3947.96
20230920000000 3947.89
20230920060000 3947.92
20230920120000 3947.93
20230920180000 3948.01
20230921000000 3947.90
20230921060000 3947.90
20230921120000 3947.90
20230921180000 3947.91
20230922000000 3947.80
20230922060000 3947.73
20230922120000 3947.72
20230922180000 3947.78
20230923000000 3947.70
20230923060000 3947.71
20230923120000 3947.73
20230923180000 3947.75
20230924000000 3947.71
20230924060000 3947.70
20230924120000 3947.64
20230924180000 3947.71
20230925000000 3947.65
20230925060000 3947.61
20230925104100 3947.60
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/2/T939/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 939|*|
#SANRT939|*|SWATER---|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221001000000 3890.00
20221001060000 3890.00
20221001120000 3890.05
20221001180000 3890.07
20221002000000 3890.00
20221002060000 3889.97
20221002120000 3890.01
20221002180000 3890.04
20221003000000 3889.95
20221003060000 3889.95
20221003120000 3890.01
20221003180000 3890.04
20221004000000 3889.98
20221004060000 3889.99
20221004120000 3890.03
20221004180000 3890.06
20221005000000 3889.99
20221005060000 3889.98
20221005120000 3890.04
20221005180000 3890.05
20221006000000 3889.97
20221006060000 3889.98
20221006120000 3890.02
20221006180000 3890.05
20221007000000 3889.97
20221007060000 3889.96
20221007120000 3890.02
20221007180000 3890.05
20221008000000 3889.98
20221008060000 3889.97
20221008120000 3890.04
20221008180000 3890.08
20221009000000 3890.01
20221009060000 3890.00
20221009120000 3890.05
20221009180000 3890.07
20221010000000 3890.01
20221010060000 3890.00
20221010120000 3890.07
20221010180000 3890.07
20221011000000 3890.00
20221011060000 3890.02
20221011120000 3890.05
20221011180000 3890.05
20221012000000 3889.96
20221012060000 3889.95
20221012120000 3890.01
20221012180000 3890.04
20221013000000 3889.98
20221013060000 3889.98
20221013120000 3890.04
20221013180000 3890.08
20221014000000 3890.03
20221014060000 3890.02
20221014120000 3890.11
20221014180000 3890.09
20221015000000 3890.02
20221015060000 3890.01
20221015120000 3890.06
20221015180000 3890.07
20221016000000 3890.01
20221016060000 3889.98
20221016120000 3890.02
20221016180000 3890.03
20221017000000 3889.95
20221017060000 3889.96
20221017120000 3890.01
20221017180000 3890.03
20221018000000 3889.95
20221018060000 3889.89
20221018120000 3889.90
20221018124200 3889.91
20221018200000 3889.85
20221019020000 3889.82
20221019080000 3889.79
20221019140000 3889.91
20221019200000 3889.87
20221020020000 3889.86
20221020080000 3889.85
20221020140000 3889.98
20221020200000 3889.93
20221021020000 3889.91
20221021080000 3889.88
20221021140000 3890.03
20221021200000 3890.01
20221022020000 3890.03
20221022080000 3890.08
20221022140000 3890.15
20221022200000 3889.93
20221023020000 3889.87
20221023080000 3889.85
20221023140000 3889.91
20221023200000 3889.80
20221024020000 3889.81
20221024080000 3889.84
20221024140000 3889.93
20221024200000 3889.88
20221025020000 3889.88
20221025080000 3889.90
20221025140000 3890.04
20221025200000 3889.97
20221026020000 3889.95
20221026080000 3889.94
20221026140000 3890.04
20221026200000 3889.93
20221027020000 3889.86
20221027080000 3889.86
20221027140000 3889.95
20221027200000 3889.89
20221028020000 3889.88
20221028080000 3889.85
20221028140000 3889.95
20221028200000 3889.90
20221029020000 3889.88
20221029080000 3889.87
20221029140000 3889.98
20221029200000 3889.92
20221030020000 3889.91
20221030080000 3889.89
20221030140000 3890.01
20221030200000 3889.95
20221031020000 3889.94
20221031080000 3889.94
20221031140000 3890.06
20221031200000 3890.02
20221101020000 3890.05
20221101080000 3890.03
20221101140000 3890.11
20221101200000 3889.96
20221102020000 3889.96
20221102080000 3889.92
20221102140000 3889.99
20221102200000 3889.97
20221103020000 3889.95
20221103080000 3889.87
20221103140000 3889.89
20221103200000 3889.84
20221104020000 3889.87
20221104080000 3889.83
20221104140000 3889.95
20221104200000 3889.89
20221105020000 3889.94
20221105080000 3889.97
20221105140000 3890.08
20221105200000 3890.00
20221106020000 3890.00
20221106070000 3889.97
20221106130000 3890.09
20221106190000 3890.07
20221107010000 3890.04
20221107070000 3889.96
20221107130000 3890.06
20221107190000 3889.98
20221108010000 3889.92
20221108070000 3889.99
20221108130000 3890.11
20221108190000 3889.98
20221109010000 3889.88
20221109070000 3889.84
20221109130000 3889.86
20221109190000 3889.77
20221110010000 3889.81
20221110070000 3889.80
20221110130000 3889.89
20221110190000 3889.83
20221111010000 3889.85
20221111070000 3889.84
20221111130000 3889.91
20221111190000 3889.88
20221112010000 3889.89
20221112070000 3889.88
20221112130000 3889.98
20221112190000 3889.93
20221113010000 3889.89
20221113070000 3889.79
20221113130000 3889.85
20221113190000 3889.81
20221114010000 3889.80
20221114070000 3889.80
20221114130000 3889.87
20221114190000 3889.80
20221115010000 3889.77
20221115070000 3889.73
20221115130000 3889.80
20221115190000 3889.69
20221116010000 3889.69
20221116070000 3889.71
20221116130000 3889.84
20221116190000 3889.78
20221117010000 3889.79
20221117070000 3889.79
20221117100600 3889.80
20221117120000 3889.88
20221117180000 3889.86
20221118000000 3889.85
20221118060000 3889.83
20221118120000 3889.86
20221118180000 3889.74
20221119000000 3889.69
20221119060000 3889.71
20221119120000 3889.78
20221119180000 3889.74
20221120000000 3889.71
20221120060000 3889.70
20221120120000 3889.77
20221120180000 3889.74
20221121000000 3889.73
20221121060000 3889.72
20221121120000 3889.77
20221121180000 3889.73
20221122000000 3889.72
20221122060000 3889.72
20221122120000 3889.78
20221122180000 3889.73
20221123000000 3889.71
20221123060000 3889.70
20221123120000 3889.73
20221123180000 3889.67
20221124000000 3889.64
20221124060000 3889.61
20221124120000 3889.68
20221124180000 3889.64
20221125000000 3889.63
20221125060000 3889.64
20221125120000 3889.73
20221125180000 3889.71
20221126000000 3889.70
20221126060000 3889.72
20221126120000 3889.77
20221126180000 3889.67
20221127000000 3889.65
20221127060000 3889.66
20221127120000 3889.72
20221127180000 3889.73
20221128000000 3889.76
20221128060000 3889.76
20221128120000 3889.84
20221128180000 3889.76
20221129000000 3889.65
20221129060000 3889.54
20221129120000 3889.57
20221129180000 3889.51
20221130000000 3889.49
20221130060000 3889.49
20221130120000 3889.57
20221130180000 3889.54
20221201000000 3889.54
20221201060000 3889.53
20221201120000 3889.57
20221201180000 3889.52
20221202000000 3889.44
20221202060000 3889.35
20221202120000 3889.42
20221202180000 3889.40
20221203000000 3889.44
20221203060000 3889.41
20221203120000 3889.48
20221203180000 3889.46
20221204000000 3889.47
20221204060000 3889.47
20221204120000 3889.51
20221204180000 3889.49
20221205000000 3889.45
20221205060000 3889.47
20221205120000 3889.49
20221205180000 3889.46
20221206000000 3889.41
20221206060000 3889.39
20221206120000 3889.44
20221206180000 3889.40
20221207000000 3889.37
20221207060000 3889.36
20221207120000 3889.41
20221207180000 3889.34
20221208000000 3889.32
20221208060000 3889.33
20221208120000 3889.42
20221208180000 3889.41
20221209000000 3889.40
20221209060000 3889.37
20221209120000 3889.43
20221209180000 3889.41
20221210000000 3889.42
20221210060000 3889.40
20221210120000 3889.49
20221210180000 3889.50
20221211000000 3889.50
20221211060000 3889.49
20221211120000 3889.39
20221211180000 3889.37
20221212000000 3889.36
20221212060000 3889.33
20221212120000 3889.37
20221212180000 3889.31
20221213000000 3889.31
20221213060000 3889.25
20221213120000 3889.30
20221213180000 3889.27
20221214000000 3889.25
20221214060000 3889.23
20221214120000 3889.32
20221214180000 3889.27
20221215000000 3889.23
20221215060000 3889.24
20221215103500 3889.23
20221215120000 3889.28
20221215180000 3889.23
20221216000000 3889.19
20221216060000 3889.21
20221216120000 3889.26
20221216180000 3889.22
20221217000000 3889.22
20221217060000 3889.23
20221217120000 3889.29
20221217180000 3889.25
20221218000000 3889.26
20221218060000 3889.23
20221218120000 3889.26
20221218180000 3889.16
20221219000000 3889.11
20221219060000 3889.11
20221219120000 3889.14
20221219180000 3889.13
20221220000000 3889.12
20221220060000 3889.15
20221220120000 3889.17
20221220180000 3889.13
20221221000000 3889.11
20221221060000 3889.14
20221221120000 3889.20
20221221180000 3889.15
20221222000000 3889.13
20221222060000 3889.10
20221222120000 3889.14
20221222180000 3889.10
20221223000000 3889.07
20221223060000 3889.05
20221223120000 3889.06
20221223180000 3889.00
20221224000000 3888.97
20221224060000 3888.94
20221224120000 3889.00
20221224180000 3888.97
20221225000000 3888.93
20221225060000 3888.95
20221225120000 3889.01
20221225180000 3888.94
20221226000000 3888.93
20221226060000 3888.93
20221226120000 3888.97
20221226180000 3888.94
20221227000000 3889.02
20221227060000 3888.98
20221227120000 3888.97
20221227180000 3888.94
20221228000000 3888.92
20221228060000 3888.83
20221228120000 3888.83
20221228180000 3888.81
20221229000000 3888.84
20221229060000 3888.80
20221229120000 3888.79
20221229180000 3888.73
20221230000000 3888.73
20221230060000 3888.72
20221230120000 3888.77
20221230180000 3888.75
20221231000000 3888.74
20221231060000 3888.78
20221231120000 3888.75
20221231180000 3888.75
20230101000000 3888.74
20230101060000 3888.64
20230101120000 3888.61
20230101180000 3888.57
20230102000000 3888.59
20230102060000 3888.57
20230102120000 3888.60
20230102180000 3888.59
20230103000000 3888.55
20230103060000 3888.48
20230103120000 3888.48
20230103180000 3888.40
20230104000000 3888.36
20230104060000 3888.37
20230104120000 3888.43
20230104180000 3888.45
20230105000000 3888.43
20230105060000 3888.39
20230105120000 3888.33
20230105180000 3888.28
20230106000000 3888.23
20230106060000 3888.21
20230106120000 3888.23
20230106180000 3888.25
20230107000000 3888.26
20230107060000 3888.24
20230107120000 3888.28
20230107180000 3888.28
20230108000000 3888.30
20230108060000 3888.15
20230108120000 3888.23
20230108180000 3888.23
20230109000000 3888.26
20230109060000 3888.28
20230109120000 3888.29
20230109180000 3888.22
20230110000000 3888.21
20230110060000 3888.31
20230110120000 3888.21
20230110180000 3888.10
20230111000000 3888.08
20230111060000 3888.09
20230111120000 3888.13
20230111180000 3888.08
20230112000000 3888.07
20230112060000 3888.09
20230112120000 3888.14
20230112180000 3888.15
20230113000000 3888.17
20230113060000 3888.19
20230113120000 3888.27
20230113180000 3888.23
20230114000000 3888.26
20230114060000 3888.31
20230114120000 3888.36
20230114180000 3888.30
20230115000000 3888.33
20230115060000 3888.23
20230115120000 3888.27
20230115180000 3888.30
20230116000000 3888.32
20230116060000 3888.38
20230116120000 3888.30
20230116180000 3888.22
20230117000000 3888.21
20230117060000 3888.19
20230117104000 3888.20
20230117120000 3888.25
20230117180000 3888.20
20230118000000 3888.18
20230118060000 3888.18
20230118120000 3888.25
20230118180000 3888.25
20230119000000 3888.30
20230119060000 3888.33
20230119120000 3888.31
20230119180000 3888.22
20230120000000 3888.23
20230120060000 3888.22
20230120120000 3888.29
20230120180000 3888.25
20230121000000 3888.26
20230121060000 3888.28
20230121120000 3888.34
20230121180000 3888.35
20230122000000 3888.40
20230122060000 3888.38
20230122120000 3888.42
20230122180000 3888.34
20230123000000 3888.35
20230123060000 3888.32
20230123120000 3888.39
20230123180000 3888.36
20230124000000 3888.33
20230124060000 3888.31
20230124120000 3888.39
20230124180000 3888.35
20230125000000 3888.38
20230125060000 3888.35
20230125120000 3888.39
20230125180000 3888.38
20230126000000 3888.37
20230126060000 3888.30
20230126120000 3888.45
20230126180000 3888.46
20230127000000 3888.49
20230127060000 3888.45
20230127120000 3888.59
20230127180000 3888.60
20230128000000 3888.50
20230128060000 3888.51
20230128120000 3888.57
20230128180000 3888.55
20230129000000 3888.59
20230129060000 3888.57
20230129120000 3888.61
20230129180000 3888.48
20230130000000 3888.46
20230130060000 3888.45
20230130120000 3888.50
20230130180000 3888.46
20230131000000 3888.45
20230131060000 3888.47
20230131120000 3888.56
20230131180000 3888.54
20230201000000 3888.54
20230201060000 3888.53
20230201120000 3888.60
20230201180000 3888.54
20230202000000 3888.53
20230202060000 3888.52
20230202120000 3888.58
20230202180000 3888.56
20230203000000 3888.61
20230203060000 3888.60
20230203120000 3888.66
20230203180000 3888.62
20230204000000 3888.59
20230204060000 3888.60
20230204120000 3888.70
20230204180000 3888.69
20230205000000 3888.75
20230205060000 3888.58
20230205120000 3888.67
20230205180000 3888.65
20230206000000 3888.58
20230206060000 3888.58
20230206120000 3888.64
20230206180000 3888.61
20230207000000 3888.62
20230207060000 3888.62
20230207120000 3888.70
20230207180000 3888.68
20230208000000 3888.66
20230208060000 3888.65
20230208120000 3888.72
20230208180000 3888.67
20230209000000 3888.67
20230209060000 3888.68
20230209120000 3888.74
20230209180000 3888.70
20230210000000 3888.70
20230210060000 3888.73
20230210120000 3888.84
20230210180000 3888.83
20230211000000 3888.87
20230211060000 3888.84
20230211120000 3888.87
20230211180000 3888.77
20230212000000 3888.74
20230212060000 3888.72
20230212120000 3888.81
20230212180000 3888.80
20230213000000 3888.81
20230213060000 3888.84
20230213120000 3888.94
20230213180000 3888.92
20230214000000 3888.89
20230214060000 3888.91
20230214120000 3888.85
20230214180000 3888.80
20230215000000 3888.72
20230215060000 3888.73
20230215120000 3888.76
20230215180000 3888.76
20230216000000 3888.74
20230216060000 3888.78
20230216111300 3888.78
20230216120000 3888.83
20230216180000 3888.79
20230217000000 3888.74
20230217060000 3888.72
20230217120000 3888.76
20230217180000 3888.71
20230218000000 3888.68
20230218060000 3888.69
20230218120000 3888.74
20230218180000 3888.71
20230219000000 3888.69
20230219060000 3888.69
20230219120000 3888.74
20230219180000 3888.72
20230220000000 3888.69
20230220060000 3888.73
20230220120000 3888.83
